InvoiceNo,InvoiceDate,CustomerID,Country,Quantity,UnitPrice
C538595,12/13/2010 12:03,15555,United Kingdom,-2,2.55
C538628,12/13/2010 13:09,17231,United Kingdom,-2,7.85
C538632,12/13/2010 13:28,14085,United Kingdom,-1,12.75
C538642,12/13/2010 14:37,12476,Germany,-2,6.225
C538643,12/13/2010 14:38,12476,Germany,-2,6.225
C538647,12/13/2010 14:56,15808,United Kingdom,-2,5.1
C538650,12/13/2010 15:05,15311,United Kingdom,-3,5.3833
C538670,12/13/2010 16:19,13448,United Kingdom,-4,3.95
C538680,12/13/2010 17:10,(blank),United Kingdom,-1,966.92
C538681,12/13/2010 17:12,(blank),United Kingdom,-1,316.3
C538682,12/13/2010 17:14,(blank),United Kingdom,-1,1130.9
C538684,12/14/2010 9:26,16161,United Kingdom,-3,10.8833
C538686,12/14/2010 9:49,(blank),United Kingdom,-1,2.55
C538690,12/14/2010 9:54,13802,United Kingdom,-11,9.45
C538691,12/14/2010 9:56,14176,United Kingdom,-2,1.45
C538692,12/14/2010 9:58,13599,United Kingdom,-2,3.62
C538693,12/14/2010 9:59,16558,United Kingdom,-6,4.8
C538694,12/14/2010 10:00,16143,United Kingdom,-2,2.55
C538695,12/14/2010 10:01,14032,United Kingdom,-1,2.95
C538696,12/14/2010 10:02,13050,United Kingdom,-1,8.5
C538698,12/14/2010 10:21,13329,United Kingdom,-24,0.55
C538699,12/14/2010 10:23,16422,United Kingdom,-4,7.95
C538700,12/14/2010 10:25,16499,United Kingdom,-2,12.75
C538701,12/14/2010 10:25,16863,United Kingdom,-1,1.45
C538702,12/14/2010 10:28,13008,United Kingdom,-60,0.85
C538703,12/14/2010 10:29,17519,United Kingdom,-3,1.65
C538704,12/14/2010 10:31,14206,United Kingdom,-2,9.95
C538705,12/14/2010 10:33,15093,United Kingdom,-17,7.45
C538711,12/14/2010 10:50,15468,United Kingdom,-1,1.25
C538712,12/14/2010 10:51,17677,United Kingdom,-1,8.5
C538713,12/14/2010 10:53,16570,United Kingdom,-3,10.85
C538717,12/14/2010 11:09,18141,United Kingdom,-12,2.95
C538718,12/14/2010 11:10,15602,United Kingdom,-48,1.25
C538720,12/14/2010 11:11,17526,United Kingdom,-4,3.75
C538723,12/14/2010 11:12,12434,Australia,-13,4.2833
C538725,12/14/2010 11:16,16955,United Kingdom,-20,1.25
C538726,12/14/2010 11:18,13078,United Kingdom,-1,2.95
C538734,12/14/2010 11:24,16810,United Kingdom,-2,16.95
C538742,12/14/2010 11:26,13599,United Kingdom,-2,1.95
C538745,12/14/2010 11:27,16722,United Kingdom,-1,1.45
C538749,12/14/2010 11:28,15713,United Kingdom,-1,9.95
C538755,12/14/2010 11:30,16782,United Kingdom,-1,12.75
C538763,12/14/2010 11:33,17722,United Kingdom,-8,3.75
C538768,12/14/2010 11:34,14829,United Kingdom,-36,1.25
C538771,12/14/2010 11:35,13078,United Kingdom,-1,4.95
C538794,12/14/2010 11:41,14907,United Kingdom,-1,1.25
C538798,12/14/2010 11:45,17041,United Kingdom,-4,3.95
C538802,12/14/2010 11:54,17017,United Kingdom,-8,2.85
C538803,12/14/2010 11:55,16262,United Kingdom,-5,5.9833
C538804,12/14/2010 11:56,13769,United Kingdom,-2,0.85
C538805,12/14/2010 11:57,14708,United Kingdom,-6,4.95
C538806,12/14/2010 11:59,15181,United Kingdom,-1,4.25
C538813,12/14/2010 12:27,14606,United Kingdom,-2,2.95
C538833,12/14/2010 13:05,14680,United Kingdom,-8,3.49
C538834,12/14/2010 13:06,14415,United Kingdom,-2,6.45
C538847,12/14/2010 13:27,17404,Sweden,-240,4.95
C538874,12/14/2010 15:16,12867,United Kingdom,-5,1.75
C538876,12/14/2010 15:20,16499,United Kingdom,-1,2.95
C538882,12/14/2010 15:56,12797,Portugal,-36,1.25
C538887,12/14/2010 16:19,13198,United Kingdom,-1,10.95
C538889,12/14/2010 16:24,12797,Portugal,-3,4.95
C538891,12/14/2010 16:39,16233,United Kingdom,-7,12.95
C538897,12/15/2010 9:14,16422,United Kingdom,-2,24.13
C538898,12/15/2010 9:20,15078,United Kingdom,-1,10.75
C538904,12/15/2010 10:29,18168,United Kingdom,-1,7.95
C538971,12/15/2010 11:39,12865,Austria,-48,0.42
C538997,12/15/2010 12:06,14426,United Kingdom,-2,5.6
C539003,12/15/2010 12:35,14527,United Kingdom,-1,26.93
C539031,12/15/2010 14:25,12647,Germany,-12,5.2167
C539035,12/15/2010 14:33,15535,United Kingdom,-1,12.75
C539037,12/15/2010 14:42,12666,Israel,-56,4.03
C539054,12/15/2010 16:34,17044,United Kingdom,-6,7.85
C539055,12/15/2010 16:36,13829,United Kingdom,-12,8.5
C539057,12/15/2010 16:40,18230,United Kingdom,-11,6.75
C539058,12/15/2010 16:42,17633,United Kingdom,-10,6.75
C539059,12/15/2010 16:43,14829,United Kingdom,-2,3.95
C539063,12/15/2010 16:50,15107,United Kingdom,-7,10.42
C539065,12/15/2010 16:52,14898,United Kingdom,-8,5.95
C539066,12/15/2010 16:54,17912,United Kingdom,-2,7.7
C539067,12/15/2010 16:55,15194,United Kingdom,-18,6.6333
C539068,12/15/2010 16:56,13266,United Kingdom,-36,1.25
C539069,12/15/2010 16:57,12947,United Kingdom,-3,9.95
C539071,12/15/2010 17:04,17820,United Kingdom,-3,5.65
C539072,12/15/2010 17:05,15664,United Kingdom,-16,1.9
C539073,12/15/2010 17:08,12971,United Kingdom,-1,3.5
C539090,12/16/2010 9:48,16996,United Kingdom,-1,2.95
C539097,12/16/2010 10:28,12621,Germany,-7,1.65
C539100,12/16/2010 10:30,16996,United Kingdom,-2,2.95
C539104,12/16/2010 10:38,12494,France,-3,1.65
C539110,12/16/2010 11:10,16470,United Kingdom,-1,4.95
C539114,12/16/2010 11:24,12494,France,-3,2.95
C539191,12/16/2010 11:59,17062,United Kingdom,-2,1.95
C539195,12/16/2010 12:05,12748,United Kingdom,-5,8.5
C539221,12/16/2010 12:56,14911,EIRE,-30,5.85
C539224,12/16/2010 13:01,17377,United Kingdom,-1,175
C539244,12/16/2010 13:24,14606,United Kingdom,-1,2.1
C539251,12/16/2010 14:15,17213,United Kingdom,-4,6.45
C539253,12/16/2010 14:19,17188,United Kingdom,-10,10.95
C539258,12/16/2010 14:30,16233,United Kingdom,-2,10.95
C539260,12/16/2010 14:32,15100,United Kingdom,-7,10.95
C539270,12/16/2010 15:27,14777,United Kingdom,-8,2.3
C539271,12/16/2010 15:28,14639,United Kingdom,-1,10.95
C539273,12/16/2010 15:30,13209,United Kingdom,-2,7
C539274,12/16/2010 15:31,13408,United Kingdom,-2,4.25
C539276,12/16/2010 15:36,16503,United Kingdom,-2,5.25
C539277,12/16/2010 15:37,15777,United Kingdom,-3,8.5
C539278,12/16/2010 15:39,18269,United Kingdom,-6,4.95
C539279,12/16/2010 15:40,13267,United Kingdom,-2,8.5
C539284,12/16/2010 15:54,16770,United Kingdom,-12,2.1
C539287,12/16/2010 16:24,17655,United Kingdom,-160,0.42
C539289,12/16/2010 16:30,18065,United Kingdom,-3,4.25
C539291,12/16/2010 16:42,18075,United Kingdom,-11,1.05
C539301,12/16/2010 17:33,13496,United Kingdom,-12,2.95
C539302,12/16/2010 17:33,15392,United Kingdom,-12,1.65
C539329,12/17/2010 9:37,16013,United Kingdom,-800,1.635
C539402,12/17/2010 12:19,17315,United Kingdom,-16,3.85
C539409,12/17/2010 12:58,12720,Germany,-1,18
C539438,12/17/2010 15:11,16607,United Kingdom,-1,295
C539448,12/17/2010 16:25,15157,United Kingdom,-72,0.42
C539467,12/19/2010 12:46,15044,United Kingdom,-3,4.2167
C539476,12/19/2010 14:43,16686,United Kingdom,-1,4.95
C539486,12/20/2010 8:27,18256,United Kingdom,-70,0.75
C539499,12/20/2010 11:01,15312,United Kingdom,-3,1.25
C539565,12/20/2010 11:56,14113,United Kingdom,-7,3.5
C539566,12/20/2010 11:56,16705,United Kingdom,-3,0.65
C539568,12/20/2010 11:59,13267,United Kingdom,-6,7.95
C539569,12/20/2010 12:01,17204,United Kingdom,-20,7.5833
C539573,12/20/2010 12:19,14107,United Kingdom,-5,2.95
C539574,12/20/2010 12:23,16713,United Kingdom,-2,6.45
C539575,12/20/2010 12:23,13089,United Kingdom,-48,2.9833
C539576,12/20/2010 12:25,14911,EIRE,-358,3.2978
C539577,12/20/2010 12:41,17924,United Kingdom,-1,8.5
C539589,12/20/2010 13:14,14527,United Kingdom,-1,13.88
C539596,12/20/2010 13:51,13694,United Kingdom,-16,0.75
C539598,12/20/2010 13:54,14299,United Kingdom,-23,10.45
C539599,12/20/2010 13:55,17951,United Kingdom,-6,2.95
C539600,12/20/2010 13:57,13329,United Kingdom,-12,2.95
C539601,12/20/2010 13:58,14119,United Kingdom,-2,9.95
C539602,12/20/2010 14:02,13369,United Kingdom,-22,2.864
C539603,12/20/2010 14:05,14911,EIRE,-5,9.15
C539605,12/20/2010 14:07,13050,United Kingdom,-7,1.675
C539606,12/20/2010 14:09,16145,United Kingdom,-10,1.55
C539608,12/20/2010 14:10,16873,United Kingdom,-3,10.625
C539632,12/20/2010 15:07,17230,United Kingdom,-96,1.69
C539640,12/20/2010 15:27,15311,United Kingdom,-7,2.2175
C539644,12/20/2010 15:52,12471,Germany,-57,2.9567
C539655,12/20/2010 17:07,13089,United Kingdom,-24,1.45
C539657,12/20/2010 17:24,16134,United Kingdom,-14,1.6833
C539661,12/21/2010 10:16,12971,United Kingdom,-48,0.75
C539667,12/21/2010 10:47,13148,United Kingdom,-57,2.5567
C539707,12/21/2010 12:17,18223,United Kingdom,-2,9.95
C539709,12/21/2010 12:33,18176,United Kingdom,-4,5.65
C539710,12/21/2010 12:35,14769,United Kingdom,-3,4.025
C539711,12/21/2010 12:38,13319,United Kingdom,-5,4.6
C539712,12/21/2010 12:40,15602,United Kingdom,-1,5.75
C539719,12/21/2010 13:15,14643,United Kingdom,-60,0.42
C539726,12/21/2010 14:24,17007,United Kingdom,-10,1.25
C539756,12/21/2010 16:31,(blank),United Kingdom,-1,4.95
C539827,12/22/2010 12:43,15044,United Kingdom,-1,2.1
C539830,12/22/2010 13:13,14944,United Kingdom,-8,4.95
C539832,12/22/2010 13:20,17239,United Kingdom,-1,2.55
C539838,12/22/2010 13:59,13458,United Kingdom,-10,1.65
C539857,12/22/2010 15:13,15358,United Kingdom,-1,4.65
C539866,12/23/2010 10:20,12427,Germany,-9,6.2333
C539943,12/23/2010 11:36,14032,United Kingdom,-4,1.45
C539944,12/23/2010 11:38,14560,United Kingdom,-1,9.95
C539945,12/23/2010 11:40,17069,United Kingdom,-6,1.9
C539947,12/23/2010 11:47,13854,United Kingdom,-6,4.95
C539948,12/23/2010 11:48,(blank),EIRE,-4,3.75
C539949,12/23/2010 11:49,17581,United Kingdom,-6,2.95
C539950,12/23/2010 11:50,13534,United Kingdom,-13,2.95
C539956,12/23/2010 12:55,12980,United Kingdom,-15,4.65
C539983,12/23/2010 14:49,15856,United Kingdom,-6,4.95
C540006,1/4/2011 10:48,14606,United Kingdom,-3,10.6
C540007,1/4/2011 11:08,15379,United Kingdom,-12,5.95
C540030,1/4/2011 13:47,16029,United Kingdom,-24,3.75
C540057,1/4/2011 14:29,12483,Sweden,-1,40
C540097,1/4/2011 15:46,15373,United Kingdom,-24,7.77
C540109,1/4/2011 17:12,17389,United Kingdom,-150,2.95
C540112,1/4/2011 17:14,15973,United Kingdom,-18,10.95
C540117,1/5/2011 9:55,(blank),United Kingdom,-1,16888.02
C540118,1/5/2011 9:57,(blank),United Kingdom,-1,16453.71
C540129,1/5/2011 10:46,12578,Italy,-3,2.55
C540142,1/5/2011 10:50,12782,Portugal,-16,3.35
C540151,1/5/2011 11:13,12494,France,-1,10.95
C540152,1/5/2011 11:21,12395,Belgium,-1,2.95
C540155,1/5/2011 11:31,(blank),Bahrain,-54,3.81
C540156,1/5/2011 11:36,12683,France,-1,10.95
C540158,1/5/2011 11:42,12471,Germany,-36,4.3563
C540164,1/5/2011 12:02,14911,EIRE,-102,5.9847
C540165,1/5/2011 12:05,18109,United Kingdom,-3,7.6
C540171,1/5/2011 12:26,14527,United Kingdom,-1,22.97
C540177,1/5/2011 12:42,16316,United Kingdom,-4,7.65
C540243,1/5/2011 15:32,12585,Germany,-20,4.0711
C540244,1/5/2011 15:40,17213,United Kingdom,-2,1.9
C540246,1/5/2011 15:43,13081,United Kingdom,-16,3.9467
C540250,1/5/2011 16:02,17511,United Kingdom,-10,3.9875
C540266,1/6/2011 11:05,(blank),United Kingdom,-2,246.69
C540270,1/6/2011 11:40,14680,United Kingdom,-8,3.95
C540271,1/6/2011 11:51,12503,Spain,-1,1126
C540307,1/6/2011 12:58,15823,United Kingdom,-284,4.3869
C540346,1/6/2011 13:41,12471,Germany,-4,1.65
C540347,1/6/2011 13:56,16424,United Kingdom,-6,8.5
C540360,1/6/2011 15:35,18041,United Kingdom,-9,2.6
C540366,1/6/2011 16:14,15061,United Kingdom,-30,0.72
C540367,1/6/2011 16:17,12413,France,-3,18
C540376,1/6/2011 17:27,13488,United Kingdom,-1,4.95
C540377,1/6/2011 17:31,16656,United Kingdom,-15,3.3
C540378,1/6/2011 17:32,13715,United Kingdom,-4,1.25
C540379,1/6/2011 17:34,15101,United Kingdom,-2,3.75
C540380,1/6/2011 17:36,16094,United Kingdom,-12,2.3
C540381,1/6/2011 17:37,16705,United Kingdom,-1,0.72
C540382,1/6/2011 17:38,12957,United Kingdom,-5,1.45
C540384,1/6/2011 17:48,14961,United Kingdom,-7,3.35
C540385,1/6/2011 17:52,14426,United Kingdom,-1,10.95
C540386,1/6/2011 17:57,12417,Belgium,-5,6.4167
C540388,1/6/2011 17:59,13115,United Kingdom,-1,7.95
C540389,1/6/2011 18:00,14426,United Kingdom,-1,2.1
C540390,1/6/2011 18:01,16191,United Kingdom,-5,2.95
C540391,1/6/2011 18:02,13047,United Kingdom,-1,2.95
C540392,1/6/2011 18:06,12753,Japan,-45,1.9625
C540393,1/6/2011 18:08,17428,United Kingdom,-8,5.01
C540394,1/6/2011 18:09,17696,United Kingdom,-1,4.95
C540398,1/7/2011 9:21,14047,United Kingdom,-2,4.65
C540400,1/7/2011 9:25,16150,United Kingdom,-11,4.45
C540403,1/7/2011 9:32,17230,United Kingdom,-1,2.55
C540417,1/7/2011 10:56,13680,United Kingdom,-669,2.3995
C540470,1/7/2011 14:09,14505,United Kingdom,-2,5.72
C540503,1/9/2011 10:59,13668,United Kingdom,-3,4.6667
C540527,1/9/2011 13:42,14606,United Kingdom,-2,5.75
C540535,1/9/2011 14:17,15005,United Kingdom,-16,2.6929
C540555,1/10/2011 9:56,16279,United Kingdom,-2,6.45
C540559,1/10/2011 10:07,(blank),EIRE,-4,3.75
C540634,1/10/2011 12:02,13672,United Kingdom,-19,4.4633
C540643,1/10/2011 14:08,12471,Germany,-2,10.95
C540652,1/10/2011 15:04,17406,United Kingdom,-1,265.5
C540780,1/11/2011 11:19,14299,United Kingdom,-52,6.3625
C540781,1/11/2011 11:22,16875,United Kingdom,-14,5.8417
C540783,1/11/2011 11:38,17629,United Kingdom,-8,3.75
C540784,1/11/2011 11:39,13126,United Kingdom,-12,1.95
C540786,1/11/2011 11:42,15194,United Kingdom,-12,2.4
C540787,1/11/2011 11:45,13408,United Kingdom,-16,2.55
C540788,1/11/2011 11:46,13576,United Kingdom,-5,2.4333
C540790,1/11/2011 11:48,16145,United Kingdom,-2,0.85
C540791,1/11/2011 11:49,13534,United Kingdom,-1,4.25
C540792,1/11/2011 11:50,16203,United Kingdom,-1,3.75
C540793,1/11/2011 11:53,14295,United Kingdom,-2,5.75
C540796,1/11/2011 12:03,15107,United Kingdom,-1,8.5
C540814,1/11/2011 12:50,15518,United Kingdom,-1,2.95
C540820,1/11/2011 13:09,15518,United Kingdom,-6,1.95
C540837,1/11/2011 15:02,14733,United Kingdom,-31,4.341
C540841,1/11/2011 16:14,15602,United Kingdom,-41,7.12
C540843,1/11/2011 16:21,15602,United Kingdom,-48,1.25
C540845,1/11/2011 16:57,16191,United Kingdom,-4,2.1
C540846,1/11/2011 16:59,13162,United Kingdom,-50,0.9833
C540847,1/11/2011 17:35,13458,United Kingdom,-8,1.25
C540850,1/12/2011 9:41,12665,Germany,-1,1.25
C540852,1/12/2011 9:48,15197,United Kingdom,-12,34.95
C540853,1/12/2011 9:52,12413,France,-1,9.95
C540854,1/12/2011 9:54,(blank),United Kingdom,-1,12.75
C540860,1/12/2011 11:04,15953,United Kingdom,-2,9.45
C540895,1/12/2011 11:45,17095,United Kingdom,-1,9.95
C540937,1/12/2011 12:09,14748,United Kingdom,-31,5.1867
C540938,1/12/2011 12:10,15061,United Kingdom,-48,0.85
C540942,1/12/2011 12:30,13113,United Kingdom,-6,7.7967
C540944,1/12/2011 12:40,16554,United Kingdom,-1,5.95
C540948,1/12/2011 12:47,13093,United Kingdom,-9,4.8375
C540949,1/12/2011 12:49,13093,United Kingdom,-4,0.85
C540950,1/12/2011 12:51,18226,United Kingdom,-1,4.25
C540952,1/12/2011 13:12,14606,United Kingdom,-1,2.55
C541007,1/13/2011 10:47,13078,United Kingdom,-4,4.65
C541009,1/13/2011 10:56,17581,United Kingdom,-4,5.85
C541089,1/13/2011 12:41,14229,United Kingdom,-1,4.95
C541090,1/13/2011 12:52,17406,United Kingdom,-2,3.1
C541092,1/13/2011 12:56,13473,United Kingdom,-6,0.85
C541117,1/13/2011 17:09,15100,United Kingdom,-3,10.95
C541201,1/14/2011 12:05,13081,United Kingdom,-24,0.55
C541222,1/14/2011 14:33,14299,United Kingdom,-9,10.95
C541229,1/14/2011 16:43,16359,United Kingdom,-4,2.95
C541231,1/14/2011 16:55,13455,United Kingdom,-8,5.3567
C541232,1/14/2011 16:58,16235,United Kingdom,-2,4.45
C541233,1/14/2011 17:00,13107,United Kingdom,-5,2.8
C541234,1/14/2011 17:11,13862,United Kingdom,-3,2.925
C541235,1/14/2011 17:13,16670,United Kingdom,-2,2.95
C541237,1/14/2011 17:26,13599,United Kingdom,-1,2.1
C541245,1/16/2011 12:40,15535,United Kingdom,-12,4.25
C541254,1/16/2011 13:53,17841,United Kingdom,-2,14.95
C541257,1/16/2011 14:48,18069,United Kingdom,-1,4.95
C541261,1/16/2011 15:48,14404,United Kingdom,-8,4.95
C541284,1/17/2011 12:45,17744,United Kingdom,-36,0.87
C541415,1/17/2011 16:20,14292,United Kingdom,-3,4.05
C541416,1/17/2011 16:23,14606,United Kingdom,-1,2.95
C541418,1/17/2011 16:45,13883,United Kingdom,-12,2.55
C541433,1/18/2011 10:17,12346,United Kingdom,-74215,1.04
C541492,1/18/2011 14:24,(blank),United Kingdom,-8,3.8375
C541498,1/18/2011 15:21,13693,United Kingdom,-1,9.95
C541499,1/18/2011 15:23,13693,United Kingdom,-5,4.05
C541501,1/18/2011 15:26,13458,United Kingdom,-7,1.25
C541502,1/18/2011 15:30,18190,United Kingdom,-1,9.95
C541503,1/18/2011 15:31,15291,United Kingdom,-1,6.75
C541512,1/18/2011 16:52,17576,United Kingdom,-6,4.25
C541572,1/19/2011 12:39,15171,United Kingdom,-100,2.55
C541573,1/19/2011 12:47,15311,United Kingdom,-4,3.39
C541586,1/19/2011 14:36,12383,Belgium,-3,3.75
C541589,1/19/2011 14:44,15831,United Kingdom,-8,6.75
C541603,1/19/2011 17:21,14572,United Kingdom,-1,14.95
C541641,1/20/2011 11:00,17841,United Kingdom,-2,1.25
C541650,1/20/2011 11:44,(blank),United Kingdom,-1,544.4
C541651,1/20/2011 11:48,(blank),United Kingdom,-1,1283.8
C541653,1/20/2011 11:50,(blank),United Kingdom,-1,1050.15
C541654,1/20/2011 11:53,12540,Spain,-6,10.95
C541656,1/20/2011 12:07,17315,United Kingdom,-3,4.15
C541674,1/20/2011 13:19,16892,United Kingdom,-1,15.95
C541688,1/20/2011 16:15,12683,France,-4,10.95
C541689,1/20/2011 16:16,13090,United Kingdom,-17,8.49
C541691,1/20/2011 16:22,13090,United Kingdom,-6,4.95
C541693,1/20/2011 17:02,14309,United Kingdom,-14,3.575
C541694,1/20/2011 17:06,17364,United Kingdom,-21,4.6733
C541701,1/21/2011 9:26,14895,United Kingdom,-7,6.2833
C541704,1/21/2011 10:25,13284,United Kingdom,-12,0.42
C541705,1/21/2011 10:29,13854,United Kingdom,-4,8.5
C541707,1/21/2011 11:07,18223,United Kingdom,-18,1.3775
C541710,1/21/2011 11:17,14320,United Kingdom,-86,1.9809
C541735,1/21/2011 11:35,12626,Germany,-19,3.2667
C541779,1/21/2011 11:50,13102,United Kingdom,-24,2.2833
C541786,1/21/2011 12:54,14441,United Kingdom,-3,10.95
C541787,1/21/2011 12:56,12829,United Kingdom,-1,39.95
C541790,1/21/2011 13:07,14175,United Kingdom,-36,0.55
C541817,1/21/2011 16:11,13929,United Kingdom,-4,9.95
C541818,1/21/2011 16:34,17389,United Kingdom,-1,3.75
C541821,1/21/2011 16:41,15281,United Kingdom,-8,5.83
C541822,1/21/2011 16:53,15658,United Kingdom,-6,3.95
C541823,1/21/2011 16:55,17677,United Kingdom,-1,2.1
C541824,1/21/2011 16:58,15939,United Kingdom,-3,4.25
C541825,1/21/2011 17:01,12652,France,-3,1.8167
C541826,1/21/2011 17:04,18260,United Kingdom,-6,5.2333
C541828,1/21/2011 17:06,13769,United Kingdom,-3,1.475
C541829,1/21/2011 17:08,14175,United Kingdom,-4,9.95
C541831,1/21/2011 17:12,18223,United Kingdom,-1,4.95
C541833,1/21/2011 17:18,17644,United Kingdom,-1,9.95
C541834,1/21/2011 17:24,17048,United Kingdom,-6,1.25
C541852,1/23/2011 14:21,17841,United Kingdom,-1,14.95
C541861,1/23/2011 15:48,13742,United Kingdom,-2,9.95
C541863,1/23/2011 16:08,13798,United Kingdom,-44,2.0671
C541868,1/24/2011 9:30,14796,United Kingdom,-12,3.726
C541885,1/24/2011 11:14,16782,United Kingdom,-1,2.95
C541897,1/24/2011 11:30,15039,United Kingdom,-12,5.95
C541959,1/24/2011 12:35,14692,United Kingdom,-10,0.95
C541961,1/24/2011 12:58,17799,United Kingdom,-3,9.95
C541964,1/24/2011 13:13,15291,United Kingdom,-21,1.69
C541994,1/25/2011 9:49,14113,United Kingdom,-24,4.25
C542032,1/25/2011 11:45,15311,United Kingdom,-7,3.39
C542038,1/25/2011 11:47,14534,United Kingdom,-1,3.75
C542060,1/25/2011 12:01,14680,United Kingdom,-14,3.3843
C542078,1/25/2011 12:11,12854,United Kingdom,-2,8.35
C542082,1/25/2011 12:25,15213,United Kingdom,-2,1.65
C542086,1/25/2011 12:34,18277,United Kingdom,-1,12.75
C542088,1/25/2011 12:36,12553,France,-12,1.65
C542089,1/25/2011 12:39,12681,France,-5,2.55
C542091,1/25/2011 12:41,17091,United Kingdom,-3,8.3167
C542092,1/25/2011 12:45,14389,United Kingdom,-8,1.645
C542094,1/25/2011 12:47,13310,United Kingdom,-3,8.5
C542095,1/25/2011 12:49,17730,United Kingdom,-5,1.25
C542097,1/25/2011 12:52,14215,United Kingdom,-4,2.95
C542101,1/25/2011 13:15,12471,Germany,-10,6.15
C542104,1/25/2011 13:26,16191,United Kingdom,-3,2.8
C542138,1/25/2011 17:21,17368,United Kingdom,-711,0.8765
C542139,1/25/2011 17:24,17094,United Kingdom,-4,7.95
C542140,1/25/2011 17:33,12947,United Kingdom,-2,65
C542150,1/26/2011 10:30,14049,United Kingdom,-11,1.304
C542218,1/26/2011 12:36,14606,United Kingdom,-3,1.3833
C542232,1/26/2011 13:44,16714,United Kingdom,-2,125
C542244,1/26/2011 15:04,13098,United Kingdom,-1,3.75
C542245,1/26/2011 15:06,13098,United Kingdom,-13,3.5688
C542256,1/26/2011 17:04,17722,United Kingdom,-15,1.0125
C542257,1/26/2011 17:06,14341,United Kingdom,-2,7.95
C542259,1/26/2011 17:09,16656,United Kingdom,-1,8.5
C542260,1/26/2011 17:11,13890,United Kingdom,-2,2.55
C542261,1/26/2011 17:13,17306,United Kingdom,-8,2.1
C542262,1/26/2011 17:15,17591,United Kingdom,-1,10.95
